2000000011	66666667
2000000033	62500001
2000000063	5780347
2000000087	13241
2000000089	1633987
2000000099	50971
2000000137	1173709
2000000141	100000007
2000000143	25643
2000000153	250000019
2000000203	333333367
2000000227	47619053
2000000239	51913
2000000243	288767
2000000269	19891
2000000273	1712329
2000000279	1901
2000000293	9803923
2000000323	3923
2000000333	431
2000000357	500000089
2000000381	14285717
2000000393	122489
2000000407	1841621
2000000413	910747
2000000441	485437
2000000503	111111139
2000000507	142857179
2000000531	8839
2000000533	166666711
2000000579	1000000289
2000000603	1189061
2000000609	62500019
2000000621	1151
2000000641	337
2000000659	549149
2000000671	611621
2000000693	11627911
2000000707	193013
2000000731	732601
2000000741	100000037
2000000767	520021
2000000771	26347
2000000773	613
2000000789	215239
2000000797	14683
2000000809	79139
2000000833	10416671
2000000837	948767
2000000843	1433
2000000957	48539
2000000983	95429
2000001001	666667
2000001013	5483
2000001043	21529
2000001049	83333377
2000001089	31250017
2000001097	286369
2000001103	61717
2000001109	37853
2000001119	213721
2000001127	333333521
2000001137	17857153
2000001149	3461
2000001151	90703
2000001167	196117
2000001173	38461561
2000001187	130873
2000001229	63589
2000001233	125000077
2000001247	7092203
2000001257	2939
2000001277	610501
2000001287	2141329
2000001349	18518531
2000001359	1300391
2000001379	482393
2000001413	500000353
2000001457	743
2000001511	9341
2000001517	9803929
2000001527	1270649
2000001539	341647
2000001551	8747
2000001557	1006037
2000001583	111111199
2000001599	7518803
2000001623	21276613
2000001629	35671
2000001649	6473
2000001677	4854373
2000001727	206911
2000001743	1000000871
2000001821	8431
2000001833	56857
2000001851	3187
2000001881	50000047
2000001929	303767
2000001953	155087
2000001973	166666831
2000002031	8059
2000002061	14243
2000002091	200000209
2000002129	6571
2000002133	455789
2000002153	636133
2000002171	17231
2000002177	10651
2000002183	333333697
2000002217	1381217
2000002259	5181353
2000002261	223
2000002267	389
2000002271	1039
2000002273	20833357
2000002289	13451
2000002297	2711
2000002307	43478311
2000002321	48733
2000002331	19687
2000002343	4903
2000002379	90909199
2000002439	142857317
2000002441	450451
2000002457	396197
2000002469	15263
2000002507	336361
2000002531	66666751
2000002597	166666883
2000002619	1615511
2000002679	699791
2000002717	55555631
2000002721	3967
2000002787	1000001393
2000002801	9311
2000002813	7246387
2000002819	30303073
2000002831	55051
2000002841	4545461
2000002843	1567
2000002853	2857
2000002931	2985079
2000002969	3067
2000002987	111111277
2000002993	5333
2000003039	3134801
2000003051	40000061
2000003053	166666921
2000003077	20107
2000003081	154799
2000003107	9009023
2000003123	100291
2000003141	398407
2000003149	22853
2000003153	80077
2000003209	1700683
2000003219	104417
2000003227	1114829
2000003231	38903
2000003261	1408453
2000003273	2237
2000003281	757577
2000003293	2645507
2000003303	502261
2000003333	37501
2000003351	136519
2000003353	4901969
2000003359	1583
2000003407	46889
2000003413	15151541
2000003431	66666781
2000003449	83333477
2000003459	6711421
2000003491	22222261
2000003501	4603
2000003503	47
2000003519	1000001759
2000003527	11779
2000003543	2741
2000003569	50383
2000003591	4289
2000003623	58367
2000003627	32258123
2000003651	2105267
2000003699	1223
2000003701	6666679
2000003729	1404497
2000003741	14285741
2000003779	1610309
2000003807	6134981
2000003861	100000193
2000003867	2179
2000003891	93941
2000003963	2687
2000003983	3115271
2000004023	12048217
2000004043	333334007
2000004079	17519
2000004109	2311
2000004143	39113
2000004161	157
2000004199	9001
2000004217	321751
2000004233	2063
2000004241	2383
2000004257	2155177
2000004263	11235979
2000004269	35809
2000004319	2849009
2000004329	35714363
2000004359	544367
2000004367	893657
2000004371	2287
2000004403	24379
2000004421	564973
2000004431	29599
2000004443	21276643
2000004473	250000559
2000004481	115741
2000004493	166667041
2000004521	602411
2000004551	31177
2000004553	797
2000004557	1466279
2000004563	1223993
2000004571	22222273
2000004607	61151
2000004659	413737
2000004679	133387
2000004701	20000047
2000004709	4241
2000004719	1000002359
2000004781	1960789
2000004821	3989
2000004829	86851
2000004857	1184837
2000004889	5021
2000004913	719
2000004953	783701
2000004973	33023
2000004983	2638529
2000004991	2150543
2000005003	48121
2000005013	2843
2000005019	3391
2000005087	19607893
2000005093	3313
2000005099	2521
2000005211	28571503
2000005219	56951
2000005223	71129
2000005229	38461639
2000005237	253679
2000005247	5987
2000005261	3691
2000005277	77797
2000005279	1579783
2000005313	163613
2000005321	16666711
2000005327	273001
2000005351	433
2000005367	100271
2000005369	83333557
2000005421	348433
2000005451	21379
2000005453	18518569
2000005459	30303113
2000005499	4149389
2000005507	12345713
2000005529	201451
2000005589	6949
2000005591	2029
2000005639	333334273
2000005663	231643
2000005669	12941
2000005673	1152077
2000005697	64969
2000005717	166667143
2000005729	2976199
2000005751	8000023
2000005823	34482859
2000005829	9623
2000005831	60223
2000005837	15607
2000005877	45454679
2000005879	382703
2000005883	142857563
2000005907	7874039
2000005913	6097579
2000005957	9151
2000005961	10099
2000005999	333334333
2000006003	9708767
2000006053	15151561
2000006059	150083
2000006077	21283
2000006159	1283701
2000006189	500001547
2000006209	661
2000006227	799363
2000006269	210173
2000006299	194591
2000006321	1923083
2000006339	75821
2000006353	13888933
2000006413	9803953
2000006501	210527
2000006521	15193
2000006539	762779
2000006543	1000003271
2000006611	11113
2000006629	125597
2000006641	102881
2000006647	1523
2000006677	6961
2000006681	7142881
2000006683	4975141
2000006707	989123
2000006717	94823
2000006719	19607909
2000006777	144259
2000006851	1123
2000006857	9259291
2000006867	823
2000006891	467
2000006893	4273519
2000006923	853
2000006963	476419
2000007059	8403391
2000007077	72643
2000007091	1613
2000007157	3271
2000007161	5581
2000007179	5917181
2000007187	70877
2000007221	38329
2000007223	2963
2000007257	50741
2000007263	113779
2000007277	863561
2000007293	6329137
2000007329	32843
2000007337	4385981
2000007349	37699
2000007397	6841
2000007409	192013
2000007421	34471
2000007437	81077
2000007473	3378391
2000007479	142857677
2000007491	15384673
2000007521	3593
2000007601	1879
2000007623	219251
2000007637	1153
2000007641	5861
2000007643	53479
2000007719	2711
2000007767	12658277
2000007769	204751
2000007809	15625061
2000007851	8527
2000007853	5747149
2000007871	6379
2000007883	19483
2000007899	20353
2000007929	10687
2000007943	32303
2000007949	384913
2000007979	2459
2000008081	4091
2000008093	227377
2000008097	8819
2000008099	6133
2000008111	66666937
2000008123	13093
2000008133	453311
2000008139	27027137
2000008151	5714309
2000008187	90909463
2000008201	839
2000008211	10526359
2000008247	1000004123
2000008253	45454733
2000008259	31723
2000008273	14929
2000008277	2304157
2000008327	505819
2000008427	76923401
2000008441	42409
2000008453	991
2000008481	24851
2000008499	1000004249
2000008501	27211
2000008513	4219
2000008529	99761
2000008553	13157951
2000008567	38891
2000008601	4787
2000008603	361927
2000008607	30871
2000008651	13333391
2000008663	13691
2000008687	10733
2000008709	8196757
2000008711	102407
2000008729	593
2000008739	10989059
2000008757	89977
2000008781	2357
2000008807	333334801
2000008811	200000881
2000008817	9615427
2000008831	1092901
2000008849	786167
2000008921	183151
2000008937	521923
2000008939	44203
2000008943	603503
2000008961	23321
2000008981	11111161
2000008993	20833427
2000009003	20047
2000009009	6578977
2000009017	9259301
2000009029	4065059
2000009057	272927
2000009059	1926791
2000009071	281
2000009083	563
2000009087	768643
2000009101	180181
2000009117	71428897
2000009129	883
2000009131	9523853
2000009177	22727377
2000009203	540251
2000009279	10273
2000009311	5128229
2000009327	142857809
2000009329	35281
2000009339	626177
2000009371	8933
2000009411	28571563
2000009419	7013
2000009461	10247
2000009477	17241461
2000009491	66666983
2000009497	8237
2000009509	335347
2000009519	1636669
2000009549	500002387
2000009573	8263
2000009587	333334931
2000009633	2293
2000009651	19427
2000009663	1808327
2000009677	283
2000009681	57737
2000009699	1000004849
2000009719	1763677
2000009731	59471
2000009771	18181907
2000009779	1508303
2000009801	809
2000009821	421943
2000009833	4423
2000009839	1394707
2000009849	103349
2000009887	47619283
2000009927	324361
2000009929	195161
2000009933	500002483
2000009987	21481
