4000009201	389
4000009243	67049
4000009249	129803
4000009261	109111
4000009301	38351
4000009331	400000933
4000009367	4889987
4000009379	738827
4000009381	18401
4000009439	2000004719
4000009451	5507
4000009459	37963
4000009471	49919
4000009483	280939
4000009493	128717
4000009499	68965681
4000009567	95238323
4000009571	52363
4000009583	870703
4000009609	1399
4000009613	14925409
4000009619	9569401
4000009631	9041
4000009633	41666767
4000009667	49057
4000009711	474497
4000009721	14285749
4000009723	1196891
4000009837	1085779
4000009847	74077
4000009889	244619
4000009891	7937
4000009921	21589
4000009927	17029
4000009931	45751
4000009957	333334163
4000009963	136027
4000009973	142857499
