1000000007	500000003
1000000009	167
1000000021	1187
1000000033	82021
1000000087	68899
1000000093	2239
1000000097	1583
1000000103	6024097
1000000123	7253
1000000181	2027
1000000207	910747
1000000223	13751
1000000241	12500003
1000000271	57241
1000000289	2341
1000000297	4629631
1000000321	337
1000000349	10869569
1000000363	4349
1000000403	500000201
1000000409	3371
1000000411	33333347
1000000427	4854371
1000000433	1453489
1000000439	26315801
1000000447	5747129
1000000453	445633
1000000459	43987
1000000483	272777
1000000513	5167
1000000531	11111117
1000000579	176741
1000000607	45454573
1000000613	29723
1000000637	7351
1000000663	1529053
1000000711	11111119
1000000753	5857
1000000787	500000393
1000000801	138889
1000000829	20639
1000000861	980393
1000000871	4153
1000000891	58789
1000000901	434783
1000000919	25703
1000000931	205339
1000000933	7549
1000000993	1283
1000001011	199601
1000001021	7853
1000001053	3086423
1000001087	521377
1000001099	3251
1000001137	20833357
1000001161	48733
1000001203	1650167
1000001213	4357
1000001237	1012147
1000001263	12820529
1000001269	199
1000001273	125000159
1000001279	742943
1000001311	61843
1000001329	443263
1000001333	41549
1000001351	19861
1000001371	1960787
1000001393	1439
1000001413	7757
1000001447	500000723
1000001449	18061
1000001491	1149427
1000001501	2000003
1000001531	3697
1000001537	244141
1000001539	20107
1000001581	111857
1000001617	1096493
1000001621	1913
1000001633	2591
1000001647	2645507
1000001663	441307
1000001677	4901969
1000001699	1416433
1000001759	399043
1000001773	5081
1000001789	97771
1000001791	11111131
1000001801	1523
1000001803	14489
1000001819	500000909
1000001857	12611
1000001887	346501
1000001917	20261
1000001927	3229
1000001957	283769
1000001963	156691
1000001969	983
1000002043	48017
1000002089	1106197
1000002103	15151547
1000002139	166667023
1000002149	13157923
1000002161	29833
1000002173	19230811
1000002187	659
1000002193	1873
1000002233	125000279
1000002239	50777
1000002277	797
1000002307	260011
1000002359	500001179
1000002361	41051
1000002431	14285749
1000002449	857
1000002457	719
1000002499	16487
1000002571	4761917
1000002581	68213
1000002607	78877
1000002631	3691
1000002637	83921
1000002649	13829
1000002667	12820547
1000002727	18518569
1000002791	100000279
1000002803	500001401
1000002821	50000141
1000002823	1831507
1000002827	3937019
1000002907	7936531
1000002937	275939
1000002989	159541
1000003009	19219
1000003013	95311
1000003051	10433
1000003057	757
1000003097	125000387
1000003111	1061
1000003133	291037
1000003153	393083
1000003157	250000789
1000003163	197551
1000003211	98717
1000003241	5309
1000003247	8269
1000003253	9319
1000003267	33247
1000003271	1531
1000003273	3347
1000003283	618049
1000003309	4673
1000003337	796181
1000003351	6666689
1000003357	58727
1000003373	250000843
1000003379	1051
1000003397	759881
1000003469	250000867
1000003471	929
1000003513	2450989
1000003519	1792121
1000003559	389713
1000003577	16493
1000003579	3271
1000003601	2500009
1000003621	216451
1000003643	8101
1000003651	42463
1000003663	30643
1000003679	10638337
1000003709	22727357
1000003747	23809613
1000003751	47059
1000003769	13627
1000003777	127033
1000003787	159287
1000003793	62500237
1000003843	2897
1000003853	30197
1000003871	125471
1000003889	7477
1000003891	46751
1000003909	83333659
1000003919	500001959
1000003931	100000393
1000003951	202021
1000003957	1700687
1000003967	83431
1000003987	55555777
1000003999	18217
1000004023	163
1000004059	20753
1000004099	8474611
1000004119	166667353
1000004123	340369
1000004207	500002103
1000004233	6763
1000004249	125000531
1000004251	27211
1000004263	36083
1000004321	892861
1000004329	311
1000004381	89767
1000004389	1937993
1000004437	1459
1000004449	11587
1000004459	35509
1000004497	20833427
1000004507	594533
1000004519	500002259
1000004539	60761
1000004567	13999
1000004569	10831
1000004581	12713
1000004609	3181
1000004611	3030317
1000004627	13411
1000004633	11363689
1000004647	3875987
1000004693	250001173
1000004699	787
1000004717	149791
1000004771	309599
1000004777	125000597
1000004783	71428913
1000004791	33333493
1000004807	180311
1000004839	283
1000004843	199921
1000004849	1179251
1000004857	1811603
1000004867	71428919
1000004869	10039
1000004891	1123601
1000004893	9199
1000004897	40013
1000004927	378503
1000004933	32371
1000004977	6151
1000004981	21487
1000005001	409
1000005029	783703
1000005053	74383
1000005067	23671
1000005103	10271
1000005133	73943
1000005187	224317
1000005197	1824827
1000005203	2463067
1000005233	58907
1000005277	1773059
1000005287	71428949
1000005299	500002649
1000005317	673
1000005329	1373
1000005341	6871
1000005353	4957
1000005361	4166689
1000005403	15151597
1000005407	476647
1000005437	72823
1000005443	124907
1000005449	739649
1000005451	392159
1000005469	98387
1000005491	46147
1000005527	55661
1000005541	44683
1000005547	7246417
1000005583	31147
1000005631	2564117
1000005647	24877
1000005683	5099
1000005731	8219
1000005737	1168231
1000005751	59
1000005763	11887
1000005791	840341
1000005823	2415473
1000005827	12195193
1000005833	35083
1000005847	11173
1000005863	285227
1000005899	17241481
1000005907	166667651
1000005947	1510583
1000005953	491
1000005959	802573
1000005971	353359
1000005973	11904833
1000005991	813013
1000005997	7575803
1000006019	1291
1000006027	95731
1000006037	1121083
1000006039	55555891
1000006061	1612913
1000006093	27777947
1000006099	79631
1000006127	71429009
1000006129	1657
1000006177	233
1000006193	62500387
1000006211	291547
1000006223	126487
1000006229	19230889
1000006307	630521
1000006313	125000789
1000006331	1039
1000006349	152533
1000006379	667561
1000006393	541129
1000006417	6944489
1000006421	10709
1000006457	32869
1000006459	3617
1000006477	397
1000006541	6421
1000006571	36887
1000006577	12763
1000006583	1246891
1000006607	285553
1000006621	15679
1000006661	131927
1000006663	247649
1000006697	11299
1000006717	83333893
1000006751	2251
1000006781	1063837
1000006837	83333903
1000006867	12893
1000006901	55249
1000006957	13109
1000006961	12500087
1000006967	71429069
1000006981	140057
1000007003	500003501
1000007023	142573
1000007027	1181
1000007089	1096499
1000007117	507103
1000007137	3472247
1000007147	875663
1000007159	253423
1000007191	17443
1000007209	171469
1000007237	250001809
1000007243	881
1000007257	41666969
1000007279	26315981
1000007321	113123
1000007347	36319
1000007383	170243
1000007389	11927
1000007417	125000927
1000007429	533053
1000007447	23689
1000007453	3521153
1000007467	26921
1000007479	805159
1000007497	4013
1000007513	158029
1000007521	35311
1000007531	380231
1000007537	5681861
1000007557	101503
1000007633	6781
1000007647	1377421
1000007651	20000153
1000007653	93739
1000007681	1993
1000007707	166667951
1000007719	166667953
1000007741	50000387
1000007759	1138961
1000007773	9473
1000007803	18518663
1000007819	500003909
1000007837	250001959
1000007873	15625123
1000007887	32369
1000007909	5319191
1000007923	5303
1000007927	86461
1000007929	478931
1000007941	16666799
1000008041	2617
1000008083	1597457
1000008089	60887
1000008101	109891
1000008109	2525273
1000008127	1424513
1000008173	5814001
1000008181	205763
1000008223	166668037
1000008257	8647
1000008259	63541
1000008271	57571
1000008277	2873587
1000008311	31817
1000008313	570781
1000008343	324889
1000008349	460409
1000008397	16273
1000008403	2008049
1000008419	24121
1000008431	2017
1000008439	1165511
1000008487	55556027
1000008511	17989
1000008557	70009
1000008593	4513
1000008617	26647
1000008637	17257
1000008649	6089
1000008661	7237
1000008671	21013
1000008679	166668113
1000008719	38453
1000008727	5376391
1000008761	1315801
1000008773	35714599
1000008791	9090989
1000008797	250002199
1000008803	9551
1000008811	11111209
1000008829	2609
1000008853	46271
1000008899	145477
1000008917	6756817
1000008937	599
1000008967	15151651
1000009009	6944507
1000009013	73379
1000009063	4273543
1000009081	3929
1000009093	12613
1000009099	4937
1000009123	1579
1000009133	250002283
1000009163	5618029
1000009183	14629
1000009211	100000921
1000009223	17783
1000009259	61403
1000009277	199523
1000009279	3793
1000009289	123397
1000009301	188681
1000009321	2543
1000009331	4339
1000009363	15151657
1000009399	2008051
1000009403	31151
1000009421	63533
1000009441	9781
1000009457	11971
1000009469	788651
1000009487	28837
1000009519	1627
1000009529	17857313
1000009531	16759
1000009541	50000477
1000009559	26316041
1000009561	757583
1000009567	242603
1000009573	1243793
1000009579	464257
1000009597	4517
1000009601	109
1000009609	5693
1000009631	100000963
1000009651	84389
1000009667	303217
1000009679	851797
1000009711	4397
1000009733	5443
1000009739	3257
